INSTNM,MD_EARN_WNE_P10,CCBASIC,CCSIZSET,CCUGPROF,TUITIONFEE_OUT,APPL_SCH_PCT_GE5,FEMALE,PFTFTUG1_EF,GT_THRESHOLD_1YR,VETERAN,MARRIED,COMPL_RPY_1YR_RT,COMP_ORIG_YR6_RT,DEP_COMP_ORIG_YR4_RT,WDRAW_ORIG_YR2_RT,NOT1STGEN_COMP_ORIG_YR2_RT,UG25ABV
Phillips Community College of the University of Arkansas,29552.0,5.0,2.0,2.0,5060.0,0.0936454849,0.6622073579,0.6354,69.0,,0.0953177258,,0.234501347709,0.272727272727,0.509090909091,,0.159
Southeast Arkansas College,33603.0,3.0,2.0,1.0,7200.0,0.0628637951,0.6519208382,0.1822,47.0,,0.0942956927,,0.109756097561,0.126016260163,0.54025974026,,0.4443
University of Aesthetics & Cosmetology,26754.0,-2.0,-2.0,-2.0,,,,1.0,,,0.2777777778,0.59375,0.470588235294,,,,0.5135
University of Arkansas-Pulaski Technical College,34722.0,1.0,3.0,2.0,7050.0,0.0844910689,0.6138361213,0.4802,241.0,0.007371704,0.1304224553,0.6145038168,0.187431892481,0.196099674973,0.461487383798,0.1953125,0.4108
University of Arkansas Hope-Texarkana,34162.0,5.0,2.0,2.0,4660.0,0.0504833512,0.6895810956,0.5377,,,0.1310418904,0.4615384615,0.108490566038,,0.606741573034,,0.2527
University of Arkansas Community College Rich Mountain,30037.0,4.0,2.0,2.0,3960.0,,0.650990099,0.6818,48.0,,0.198019802,,0.237154150198,0.327586206897,0.465968586387,,0.1866
Paul Mitchell the School-Arkansas,20077.0,-2.0,-2.0,-2.0,,,0.9044585987,1.0,,,0.1910828025,0.6585365854,0.807692307692,0.692307692308,,,0.1271
Searcy Beauty College,19896.0,-2.0,-2.0,-2.0,,,,1.0,,,0.358490566,0.5,0.551020408163,,0.465517241379,,0.4881
Williams Baptist University,38484.0,22.0,8.0,11.0,19450.0,0.1576923077,0.4346153846,0.766,40.0,,0.05,0.552238806,0.413793103448,0.315789473684,0.312849162011,,0.0447
South Arkansas College,34521.0,5.0,2.0,2.0,5124.0,0.0580296896,0.7327935223,0.4728,169.0,,0.1659919028,0.6160714286,0.276717557252,0.33023255814,0.252717391304,0.358974358974,0.3366
Southern Arkansas University Main Campus,42386.0,18.0,14.0,10.0,15110.0,0.1177455357,0.5619419643,0.7785,397.0,,0.0574776786,0.6908665105,0.421856639248,0.384412153236,0.273477812178,0.317073170732,0.0937
Southern Arkansas University Tech,36376.0,8.0,2.0,3.0,4519.0,0.0766550523,0.5644599303,0.6132,306.0,,0.1306620209,0.5564516129,0.339449541284,0.413333333333,0.400651465798,0.461538461538,0.2591
Velvatex College of Beauty Culture,17412.0,-2.0,-2.0,-2.0,,,,0.5714,,,,,,,,,0.7333
University of Arkansas-Fort Smith,41102.0,22.0,12.0,7.0,13440.0,0.0450350683,0.5636766334,0.6767,704.0,0.0062753784,0.1125876707,0.6550868486,0.333530106257,0.283687943262,0.369198312236,0.130801687764,0.1814
Academy of Art University,39008.0,18.0,12.0,5.0,26728.0,0.0815315315,0.5731981982,0.2103,459.0,0.0087837838,0.1452702703,0.496373892,0.18764940239,0.138053097345,0.449974079834,0.023640661939,0.4345
College of Alameda,42563.0,3.0,3.0,1.0,8684.0,0.1918518519,0.542962963,0.084,,,0.1437037037,,0.110520722635,0.099216710183,0.453201970443,,0.3963
Allan Hancock College,42786.0,2.0,4.0,1.0,8994.0,0.088589136,0.5370032811,0.4362,20.0,0.010572366,0.1009843237,,0.093421779989,0.040992448759,0.506969919296,,0.2822
American Academy of Dramatic Arts-Los Angeles,27019.0,-2.0,-2.0,-2.0,38325.0,0.2116402116,0.5952380952,0.6364,,,,0.4094488189,0.714285714286,0.783950617284,0.172222222222,0.68,0.106
American Beauty College,22481.0,-2.0,-2.0,-2.0,,,0.4931506849,0.3333,23.0,,0.1095890411,0.6964285714,0.666666666667,0.666666666667,,,0.3514
American Career College-Los Angeles,38430.0,10.0,2.0,4.0,,0.0608365019,0.7830323194,0.3342,1290.0,0.0087927757,0.1345057034,0.3306325144,0.76006655574,0.772256728778,0.122759369908,0.77731092437,0.5715
American River College,40162.0,5.0,5.0,1.0,10768.0,0.0981421648,0.5744480345,0.1596,348.0,0.0149434572,0.2008616047,0.375,0.073348151142,0.051061678463,0.463823933975,0.032989690722,0.4972
Antelope Valley Community College District,36526.0,14.0,12.0,5.0,7724.0,0.097799511,0.588590057,0.4211,295.0,0.0084759576,0.0878565607,0.3682539683,0.113382457808,0.181657848325,0.490763546798,0.115151515152,0.3347
Art Center College of Design,71958.0,20.0,9.0,13.0,49942.0,0.2509025271,0.5523465704,0.674,273.0,,0.0198555957,0.6469298246,0.685628742515,0.555555555556,0.073825503356,,0.2007
Associated Technical College-Los Angeles,24368.0,-2.0,-2.0,-2.0,,0.0429988975,0.5644983462,1.0,52.0,,0.1179713341,0.3902439024,0.570175438596,0.625,0.38202247191,,0.8167
Associated Technical College-San Diego,26688.0,-2.0,-2.0,-2.0,,0.0308641975,0.2469135802,1.0,22.0,0.1882716049,0.1111111111,0.3384615385,0.55,,0.394366197183,,0.7674
Azusa Pacific University,66677.0,16.0,14.0,11.0,42330.0,0.2620256224,0.7258883249,0.7822,1301.0,0.0058013053,0.1696881798,0.6194029851,0.595446584939,0.615015974441,0.072224699064,0.169381107492,0.2209
Bakersfield College,37291.0,14.0,15.0,5.0,9560.0,0.0808316929,0.5835383858,0.3859,28.0,0.0056594488,0.0878444882,0.7179487179,0.04070753574,0.020566550252,0.504005340454,,0.2949
Barstow Community College,35104.0,7.0,2.0,2.0,9072.0,0.0598073999,0.6279776989,0.2554,48.0,0.0121642169,0.2519006589,,0.080900750626,0.183431952663,0.477611940299,0.12389380531,0.4857
Bellus Academy-Chula Vista,23576.0,-2.0,-2.0,-2.0,,0.0476190476,0.7936507937,1.0,17.0,,0.2222222222,,0.737704918033,,0.229007633588,,0.5862
Biola University,56778.0,17.0,14.0,13.0,44382.0,0.3693450371,0.6677920324,0.7298,571.0,,0.0202565834,0.7844129555,0.71047008547,0.641943734015,0.128205128205,0.090476190476,0.0793
Brownson Technical School,68767.0,-2.0,-2.0,-2.0,,,,1.0,179.0,0.0643939394,0.2310606061,0.5952380952,0.811188811189,,,,0.5851
Bryan University,40283.0,23.0,9.0,11.0,12184.0,0.0260570305,0.6715830875,0.7243,255.0,0.058013766,0.3156342183,0.2983050847,0.247326203209,0.196428571429,0.448871181939,0.347826086957,0.8846
Butte College,41810.0,7.0,4.0,2.0,7816.0,0.0775588048,0.5126086035,0.3757,171.0,0.0084763721,0.090273363,0.5903614458,0.04347826087,0.021290322581,0.568079350766,0.052478134111,0.3166
California Institute of Integral Studies,48848.0,17.0,9.0,11.0,,,0.7764705882,,24.0,,0.1647058824,0.42,0.666666666667,,,,0.8929
Cabrillo College,44114.0,1.0,4.0,1.0,8630.0,0.1137607506,0.5586395622,0.2737,150.0,0.0043002346,0.0598123534,0.649122807,0.1585431173,0.132867132867,0.470103092784,0.080291970803,0.3795
California Baptist University,61504.0,18.0,13.0,11.0,38058.0,0.2654913145,0.6606170599,0.5432,1328.0,0.0064817215,0.1495981333,0.590443686,0.580823293173,0.518825301205,0.151826015593,0.138769670959,0.1991
California College of the Arts,49414.0,30.0,11.0,11.0,54706.0,0.3972972973,0.6189189189,0.7037,113.0,,,0.6862170088,0.632142857143,0.576687116564,0.217821782178,0.175824175824,0.1281
California Institute of Technology,128566.0,15.0,11.0,14.0,60864.0,0.7282608696,0.4565217391,0.9655,104.0,,,,,,,,0.002
California Lutheran University,68712.0,18.0,14.0,13.0,48012.0,0.5280898876,0.6172284644,0.7297,551.0,,0.0629213483,0.712,0.653731343284,0.718360071301,0.078305519897,0.188034188034,0.0822
California Polytechnic State University-San Luis Obispo,90768.0,18.0,16.0,14.0,28229.0,0.6346855059,0.5029626253,0.8594,3009.0,,0.0123062899,0.8833333333,0.777699613085,0.769537480064,0.062793215446,0.094063222822,0.029
Alliant International University-San Diego,66666.0,17.0,9.0,5.0,13680.0,0.1107594937,0.6993670886,,269.0,,0.2784810127,0.4651162791,0.510204081633,,0.11,0.628571428571,0.5053
California State University-Bakersfield,59009.0,18.0,15.0,13.0,19517.0,0.2405963303,0.6426605505,0.4817,32.0,0.0027522936,0.0837155963,0.5833333333,0.311224489796,0.077067669173,0.250988142292,,0.2296
California State University-Stanislaus,63188.0,18.0,12.0,11.0,19614.0,0.2020857474,0.6771726535,0.4002,1663.0,0.0050984936,0.0818076477,0.658872077,0.609453877926,0.503937007874,0.129019607843,0.25,0.2332
California State University-San Bernardino,59977.0,16.0,15.0,11.0,19366.0,0.3359176257,0.6247122956,0.4666,2728.0,0.0047244094,0.0654149001,0.5319521447,0.637971391417,0.496460449369,0.143557079863,0.258741258741,0.2236
California State Polytechnic University-Pomona,71902.0,18.0,15.0,11.0,19319.0,0.4746555118,0.4947096457,0.5406,3934.0,0.0054133858,0.0386318898,0.7717923604,0.716670327257,0.595813785637,0.099433962264,0.165170556553,0.1876
California State University-Chico,64172.0,18.0,15.0,11.0,19852.0,0.3771984925,0.5745917085,0.5872,3137.0,0.0039258794,0.0524497487,0.7230202578,0.685462555066,0.601224783862,0.10379403794,0.220253164557,0.1459
California State University-Dominguez Hills,57162.0,18.0,15.0,7.0,18940.0,0.2746580853,0.6572807723,0.4768,2542.0,0.0065969429,0.0680611424,0.5229405631,0.578516902944,0.501689189189,0.126903553299,0.319306930693,0.3266
California State University-Fresno,61244.0,16.0,15.0,11.0,18543.0,0.2057572784,0.6211972522,0.5465,3489.0,0.003598299,0.0624795551,0.6553205552,0.614877789586,0.483770449234,0.142663306842,0.235795454545,0.151
California State University-Fullerton,62951.0,16.0,15.0,11.0,18887.0,0.3954556066,0.5980079371,0.5066,6295.0,0.0041241927,0.0521360205,0.7173061864,0.729172471441,0.652116402116,0.074581430746,0.264441591784,0.1869
California State University-East Bay,71401.0,16.0,15.0,13.0,18875.0,0.3055740988,0.659212283,0.3225,2072.0,0.0063417891,0.0767690254,0.6594963274,0.565558912387,0.443425076453,0.1733034212,0.246105919003,0.3752
California State University-Long Beach,64403.0,16.0,15.0,13.0,18764.0,0.4389196333,0.5901544561,0.5638,5770.0,0.0039646486,0.036177418,0.7313270486,0.776177617762,0.711307767945,0.079106114615,0.256766134629,0.179
California State University-Los Angeles,59211.0,18.0,15.0,11.0,18685.0,0.4150446239,0.6057798555,0.5667,4401.0,0.0030599235,0.0470888228,0.6214087118,0.616604477612,0.454156769596,0.141673436231,0.323583180987,0.2377
California State University-Northridge,59115.0,18.0,15.0,11.0,18949.0,0.3813029587,0.5794554799,0.4876,5653.0,0.0044450618,0.043547715,0.656920078,0.640830449827,0.52465605194,0.141215892772,0.281432748538,0.2213
California State University-Sacramento,64876.0,18.0,15.0,11.0,19364.0,0.2924815298,0.5933941764,0.4974,5772.0,0.0053889613,0.0660582355,0.6847119965,0.637906647808,0.544695259594,0.116941110801,0.289415247964,0.2209
University of California-Berkeley,92446.0,15.0,16.0,15.0,44467.0,0.722785368,0.5464962539,0.7082,4401.0,0.0026443367,0.0260026443,0.8229773463,0.743494423792,0.746526705773,0.069005847953,0.190334128878,0.0538
University of California-Davis,80838.0,15.0,16.0,15.0,44930.0,0.7244612069,0.6267241379,0.6859,4509.0,0.0025862069,0.0229525862,0.8423188406,0.813374209619,0.766938300349,0.07521105142,0.202156334232,0.043
University of California-Irvine,80735.0,15.0,16.0,15.0,44011.0,0.8026678426,0.5660897365,0.6854,4450.0,0.0013228971,0.0152133172,0.8136834133,0.749405233941,0.789028571429,0.049860041987,0.194058154235,0.0363
University of California-Los Angeles,82511.0,15.0,17.0,15.0,43473.0,0.8166963095,0.6031569586,0.6355,4464.0,0.0027790129,0.0151178301,0.8077140169,0.824773413897,0.803558718861,0.061974789916,0.161057692308,0.0369
University of California-Riverside,67699.0,15.0,16.0,13.0,43946.0,0.8196567129,0.5768869034,0.7855,2968.0,0.0014107689,0.0158711498,0.6964595197,0.626283846872,0.70704845815,0.076668048073,0.125,0.0653
University of California-San Diego,84943.0,15.0,17.0,15.0,44978.0,0.8262260128,0.5198560768,0.6792,4358.0,0.0026652452,0.0159914712,0.8423169751,0.860964912281,0.843698403963,0.043198714085,0.192283758556,0.0466
University of California-Santa Barbara,74915.0,15.0,16.0,15.0,44689.0,0.8029048883,0.5778541309,0.7,2172.0,,0.0064032485,0.7534136546,0.648370019504,0.531104651163,0.101296596434,0.143865842895,0.025
University of California-Santa Cruz,68396.0,15.0,17.0,15.0,44312.0,0.7973637961,0.5430579965,0.7538,2381.0,,0.0105448155,0.7487922705,0.693739967897,0.715014577259,0.097325870647,0.174363807729,0.0498
California Beauty School,22255.0,-2.0,-2.0,-2.0,,,,1.0,17.0,,0.1346153846,,,,,,0.3016
California Hair Design Academy,19347.0,-2.0,-2.0,-2.0,,0.0371747212,0.7063197026,1.0,,,0.1895910781,0.4926829268,0.8,0.818181818182,,,0.5319
California Institute of the Arts,41198.0,19.0,11.0,15.0,55056.0,0.3940397351,0.5264900662,0.7683,86.0,,,0.6478873239,0.649746192893,,0.126262626263,0.164948453608,0.1016
California State University Maritime Academy,94784.0,22.0,8.0,11.0,18996.0,0.3930348259,0.1915422886,0.6744,263.0,,,0.9197860963,0.641025641026,0.621951219512,0.101604278075,,0.1
Canada College,50087.0,3.0,3.0,1.0,9006.0,0.1359338061,0.6548463357,0.1702,44.0,,0.109929078,,0.105442176871,0.062761506276,0.354330708661,,0.3796
College of the Canyons,49022.0,2.0,5.0,1.0,9322.0,0.1580512351,0.5697621226,0.4006,33.0,0.0116651418,0.0862305581,0.5602836879,0.102924420813,0.061238223419,0.428420496566,,0.3236
Career Academy of Beauty,24410.0,-2.0,-2.0,-2.0,,0.0438247012,,0.9063,50.0,,0.1394422311,0.5769230769,0.776,,,,0.4278
Casa Loma College-Los Angeles,49854.0,10.0,1.0,4.0,,,0.6222222222,0.1237,108.0,,0.2666666667,0.3421985816,0.63141025641,0.596153846154,0.163636363636,,0.7114
CET-San Diego,32986.0,-2.0,-2.0,-2.0,,0.0197268589,0.3389984825,1.0,897.0,0.028831563,0.2215477997,0.3215946844,0.750744786495,0.841818181818,0.172340425532,0.814814814815,0.7172
CET-San Jose,32986.0,-2.0,-2.0,-2.0,,0.0197268589,0.3389984825,1.0,897.0,0.028831563,0.2215477997,0.3215946844,0.750744786495,0.841818181818,0.172340425532,0.814814814815,0.4432
CET-El Centro,32986.0,-2.0,-2.0,-2.0,,0.0197268589,0.3389984825,1.0,897.0,0.028831563,0.2215477997,0.3215946844,0.750744786495,0.841818181818,0.172340425532,0.814814814815,0.5849
CET-Colton,32986.0,-2.0,-2.0,-2.0,,0.0197268589,0.3389984825,1.0,897.0,0.028831563,0.2215477997,0.3215946844,0.750744786495,0.841818181818,0.172340425532,0.814814814815,0.4889
CET-Watsonville,32986.0,-2.0,-2.0,-2.0,,0.0197268589,0.3389984825,1.0,897.0,0.028831563,0.2215477997,0.3215946844,0.750744786495,0.841818181818,0.172340425532,0.814814814815,0.2333
CET-Salinas,32986.0,-2.0,-2.0,-2.0,,0.0197268589,0.3389984825,1.0,897.0,0.028831563,0.2215477997,0.3215946844,0.750744786495,0.841818181818,0.172340425532,0.814814814815,0.1859
Cerritos College,41156.0,1.0,5.0,2.0,10324.0,0.17350977,0.5529309918,0.3796,114.0,0.0074202325,0.0716052436,0.7093023256,0.090003757986,0.033571428571,0.479672717975,0.030769230769,0.4101
Cerro Coso Community College,34963.0,3.0,3.0,1.0,9514.0,0.0586565752,0.665089877,0.1342,,,0.1977294229,,,,0.487666034156,,0.5271
Chabot College,48143.0,1.0,4.0,1.0,8158.0,0.143153527,0.5889152341,0.2815,59.0,0.0062240664,0.1043272081,0.5208333333,0.094339622642,0.052727272727,0.48282566429,,0.4063
Chaffey College,42975.0,1.0,5.0,1.0,9392.0,0.1204961607,0.5981098641,0.3505,28.0,0.0068517425,0.0950974601,,0.009810333551,0.007858546169,0.452653799759,,0.36
Chapman University,70070.0,16.0,14.0,14.0,60672.0,0.7343834872,0.6474741988,0.8613,894.0,,0.0086909288,0.7318070319,0.744985673352,0.769230769231,0.081666666667,0.119547657512,0.0254
Charles R Drew University of Medicine and Science,83438.0,26.0,6.0,9.0,14954.0,0.25,0.6774193548,0.175,52.0,,0.0967741935,0.511627907,0.708333333333,,0.117647058824,,0.5569
Concordia University-Irvine,65083.0,17.0,14.0,13.0,40180.0,0.4093816631,0.6727078891,0.5762,519.0,,0.0692963753,0.7834224599,0.570671378092,0.642857142857,0.112449799197,0.225641025641,0.1218
San Diego Christian College,49766.0,20.0,7.0,11.0,26300.0,0.1771561772,0.5431235431,0.3167,38.0,,0.2004662005,0.5424836601,0.338028169014,0.255319148936,0.285714285714,,0.1581
Citrus College,42065.0,1.0,4.0,1.0,9310.0,0.1414841305,0.5815824765,0.4725,,0.0131873044,0.0683951721,0.2857142857,0.120567375887,0.05753070459,0.42719665272,,0.3038
City College of San Francisco,45805.0,4.0,5.0,1.0,12244.0,0.1467785844,0.5263157895,0.2794,131.0,0.0097549909,0.1154718693,0.5310734463,0.089016294508,0.057383966245,0.442036290323,0.038461538462,0.5865
Claremont Graduate University,64372.0,16.0,18.0,0.0,,,0.6,,35.0,,0.4285714286,,,,,,
Claremont McKenna College,104736.0,21.0,11.0,14.0,60715.0,0.5492957746,0.4882629108,0.9699,135.0,,,,0.891089108911,,,,0.0021
Milan Institute-Visalia,32493.0,-2.0,-2.0,-2.0,,0.0133079848,0.8982889734,1.0,174.0,,0.1663498099,0.3366778149,0.778325123153,0.845360824742,0.158774373259,,0.4023
Clovis Adult Education,50098.0,-2.0,-2.0,-2.0,,,0.9207317073,0.5333,55.0,,0.2926829268,,0.765957446809,,,,0.7353
Coastline Community College,44483.0,3.0,3.0,1.0,8734.0,0.1049931601,0.5567715458,0.0375,86.0,0.0102599179,0.3690150479,0.6,0.150025866529,0.087962962963,0.429383116883,0.062893081761,0.5894
University of Silicon Valley,51017.0,22.0,7.0,15.0,22480.0,0.1267123288,0.3424657534,0.527,74.0,,,0.5,0.445595854922,0.377192982456,0.212962962963,,0.2541
Coba Academy,21208.0,-2.0,-2.0,-2.0,,,,1.0,,,,,,,,,0.5
Columbia College,39035.0,1.0,2.0,1.0,7308.0,0.0661345496,0.5803876853,0.453,42.0,0.0125427594,0.1641961231,,0.096711798839,0.081896551724,0.474074074074,,0.3408
California College of ASU,42014.0,30.0,6.0,11.0,26175.0,0.1801801802,0.4504504505,0.5641,80.0,,,0.3394495413,0.604166666667,0.483870967742,0.362222222222,0.258928571429,0.1826
Compton College,34181.0,6.0,3.0,1.0,8822.0,,,0.2407,,,,,0.048937540245,0.031428571429,0.472324723247,,0.3636
Contra Costa College,40850.0,2.0,3.0,1.0,9012.0,0.1528525296,0.6162540366,0.2573,,0.0075349839,0.1232508073,0.5217391304,0.015711645102,0.021782178218,0.488721804511,,0.3552
Cosumnes River College,42446.0,5.0,4.0,1.0,10768.0,0.1363166063,0.5781169167,0.26,62.0,0.0067252975,0.1319192964,0.4473684211,0.060262008734,0.087224669604,0.438368444644,0.056939501779,0.3585
Crafton Hills College,42553.0,1.0,3.0,1.0,9942.0,0.1187594554,0.5726172466,0.3216,66.0,0.0113464448,0.0998487141,,0.154652686763,0.063265306122,0.486088379705,,0.3281
Cuesta College,46047.0,2.0,4.0,1.0,9348.0,0.1004115226,0.5864197531,0.3163,69.0,0.0115226337,0.1209876543,0.6860465116,0.191049913941,0.122881355932,0.466012613875,0.059259259259,0.2756
Cuyamaca College,32435.0,2.0,3.0,1.0,9852.0,0.0882454326,0.5663564288,0.2137,25.0,0.0044812134,0.3281627025,,0.099257258609,0.049930651872,0.456902592852,,0.3833
Cypress College,43533.0,14.0,12.0,5.0,9090.0,0.1604197901,0.6001285072,0.4081,,0.0081387877,0.0790319126,0.5833333333,0.112670565302,0.034816247582,0.39744612929,,0.3074
De Anza College,56596.0,5.0,5.0,2.0,11507.0,0.2113253012,0.5175903614,0.5574,32.0,0.0074698795,0.0662650602,,0.03099471408,0.072044334975,0.388770053476,0.06050955414,0.3012
International School of Beauty Inc,19799.0,-2.0,-2.0,-2.0,,,0.6865079365,1.0,16.0,,0.1666666667,0.4642857143,0.795620437956,,,,0.3962
Dell'Arte International School of Physical Theatre,35296.0,30.0,18.0,0.0,17650.0,,,,,,,,,,,,0.7692
College of the Desert,39020.0,1.0,4.0,1.0,9138.0,0.1214495593,0.5592556317,0.5144,150.0,0.0078354554,0.0942703232,0.6086956522,0.141720537046,0.143068939956,0.488626421697,0.157232704403,0.3241
Design Institute of San Diego,46920.0,30.0,6.0,7.0,27875.0,,,0.4118,25.0,,0.2205882353,,0.56862745098,,,,0.5882
Diablo Valley College,51378.0,1.0,5.0,1.0,9012.0,0.1258426966,0.5539325843,0.397,75.0,0.0165730337,0.1188202247,,0.021911421911,0.074517019319,0.407056345445,0.090163934426,0.3364
Dominican University of California,84713.0,19.0,10.0,13.0,49426.0,0.5568181818,0.7291666667,0.7072,293.0,,0.0321969697,0.7252525253,0.716216216216,0.719512195122,0.059701492537,0.14,0.1121
East Los Angeles College,42006.0,2.0,5.0,1.0,9870.0,0.1885764944,0.5692755826,0.2898,101.0,0.005952381,0.0688956434,0.4264705882,0.09466889792,0.043249797898,0.386316034443,,0.5229
El Camino Community College District,41589.0,1.0,5.0,1.0,7984.0,0.1988781234,0.5622641509,0.4488,,0.0045894952,0.0551759306,0.2727272727,0.066738660907,0.024899304284,0.500857632933,,0.2909
Empire College,43090.0,23.0,9.0,3.0,,,0.8388157895,,121.0,,0.1973684211,0.4103896104,0.634285714286,0.758620689655,0.282258064516,0.464285714286,
Evergreen Valley College,53077.0,2.0,3.0,1.0,8286.0,0.1482391482,0.5925470925,0.3007,43.0,0.0040950041,0.1564291564,0.6428571429,0.112792297111,0.082269503546,0.461646727657,,0.3221
FIDM-Fashion Institute of Design & Merchandising,49840.0,23.0,9.0,15.0,32645.0,0.0902821317,0.8902821317,0.4781,339.0,,0.0269592476,0.65278334,0.727002967359,0.739189189189,0.198611111111,0.610169491525,0.1508
Feather River Community College District,38142.0,14.0,6.0,5.0,9531.0,0.1884368308,0.5331905782,0.3115,22.0,,0.0556745182,0.5,0.164835164835,0.315436241611,0.402777777778,,0.5211
